aid,past_paperCount,first_year,first_genre,past_logCit,post_logCit,post_paperCount,post_career,whole_count,past_es,past_es_dis
259796,5,1999,"[62, 71, 71]",0.8553332238032111,1.9943939616278608,12,5,17,0.75,0.6577195026123297
259815,11,1991,"[74, 74, 74]",1.467933275296191,1.3409313801339213,6,3,17,0.5,0.5805010576594907
259820,12,2000,"[74, 75, 71]",1.618689405896407,1.4544796785140093,5,2,17,0.45454545454545453,0.43570531066021007
259859,11,2000,"[74, 74]",1.552620384751186,1.319528664807629,2,0,13,0.3,0.6818316934071393
259861,36,2000,"[42, 3, 5]",1.3715969776308805,1.6187623107731428,29,5,65,0.42857142857142855,0.39800736669086867
259872,9,1995,"[72, 72, 73]",1.2179197607426646,0.8030084094267563,10,5,19,0.75,0.8315509271724608
259893,23,2003,"[3, 3, 5, 33]",1.6375556408658671,1.1077041997108283,4,2,27,0.09090909090909091,0.2874102447172262
259900,10,2002,"[95, 97, 98]",2.643347139250241,0.0,1,0,11,0.2222222222222222,0.5291088430189975
259947,7,2004,"[3, 3, 41]",1.2948796945425862,1.1107348367250678,3,1,10,0.6666666666666666,0.6486841446308665
259959,14,2001,"[3, 5, 42]",2.043579867250017,2.19722457733622,1,0,15,0.46153846153846156,0.5124012739982929
259969,11,1999,"[73, 68, 79]",1.3378770038242502,0.8958797346140275,2,1,13,0.7,0.5273799694518057
259976,22,2000,"[75, 75, 75]",1.3750472549949686,1.5235903758993825,8,4,30,0.38095238095238093,0.5827220151978042
260002,19,1999,"[71, 71, 75]",2.4078818856186452,2.0499060433753895,13,6,32,0.5555555555555556,0.7007283632274021
260013,12,1994,[68],1.4706884798747473,1.0284887296996854,8,6,20,0.45454545454545453,0.6586818255244121
260031,15,1995,"[31, 31, 31]",1.0402110410404826,0.9913370450177807,11,10,26,0.2857142857142857,0.5196401440700512
260047,6,1997,"[64, 63, 62]",1.7019267191059406,0.9672563813902956,5,4,11,1.0,0.5998318812514136
260099,2,1990,[68],1.9560115027140732,1.1853639361051556,17,15,19,1.0,0.6473840602252433
260105,7,1994,"[74, 74, 74]",1.5508453330037366,2.357970660480855,4,10,11,0.5,0.6869805405170014
260151,3,1987,"[61, 68, 68]",1.2296264847046454,1.2290210580260887,11,7,14,1.0,0.6125367191779441
260159,7,1996,"[5, 64, 75, 75]",1.425778370524608,1.4570196849481551,7,3,14,0.5,0.5663846246676991
260177,11,2001,"[79, 71]",1.240829576406243,0.8047189562170503,2,3,13,0.4,0.5334549608948234
260224,11,1997,"[14, 11, 12, 13]",2.2951630897288258,2.4221592254195743,7,4,18,0.0,0.31028029898001536
260227,14,2000,"[21, 21, 27, 24]",1.5989291237749814,1.9637539211539832,19,5,33,0.46153846153846156,0.4071431877950562
260228,6,1992,"[25, 27, 21]",0.6648306744273791,1.8102661840537402,16,13,22,0.8,0.5841104271886971
260230,7,1995,"[25, 27, 24]",0.8628935301824877,0.8634976227072622,5,9,12,0.3333333333333333,0.21101364149716953
260231,18,1998,"[76, 75]",1.4528249015611001,1.38941904091578,12,6,30,0.35294117647058826,0.5319576224570783
260234,12,1990,"[25, 27, 27]",1.6724048737251997,1.4681618497477102,11,10,23,0.2727272727272727,0.4289577259052942
260238,10,1999,"[32, 32, 52]",2.8212663922566215,1.0397207708399179,2,1,12,0.4444444444444444,0.532451522200115
260292,7,1999,"[34, 33]",0.9080153800994131,0.5972531564093517,3,1,10,0.6666666666666666,0.6894591701417802
260333,10,2001,"[42, 42, 42]",1.8552129970372566,1.3472214347977294,6,3,16,0.2222222222222222,0.28765556975414663
260351,7,1994,"[73, 78]",1.352803281415181,2.0131212804025127,5,3,12,0.3333333333333333,0.6035129949942736
260362,15,2000,"[85, 3, 3, 89]",2.413737775026767,2.2674649211081035,3,2,18,0.2857142857142857,0.4327303927090917
260393,14,1995,"[24, 24]",1.8247756849015289,2.4178762024931966,25,10,39,0.38461538461538464,0.6152909666698428
260408,15,2001,[82],1.0856841973320397,1.0148408125744741,3,3,18,0.42857142857142855,0.7365758833248611
260412,13,1993,"[74, 74]",2.304774078661961,1.1869788391239176,5,12,18,0.5,0.4618869730980039
260519,11,1991,"[21, 21, 27]",0.7502934223256156,2.166167694034289,32,13,43,0.5,0.5512098650658759
260569,16,1997,"[3, 3, 5, 32]",2.2349960828844004,1.4901299429531303,16,6,32,0.2,0.3953244282455105
260581,18,1998,"[74, 74, 74]",2.6260715020686813,0.6931471805599453,1,0,19,0.17647058823529413,0.3877504836250315
260582,18,2002,"[74, 63, 71, 74]",2.5941049739492845,1.6702117646987518,3,2,21,0.23529411764705882,0.43495514671326385
260602,20,2003,"[98, 6, 98]",2.320637711496685,1.983644874076129,7,1,27,0.47368421052631576,0.46334589055138803
260633,9,2004,"[52, 52]",1.2877651673451507,0.0,1,0,10,0.25,0.5841143032332284
260672,8,1995,[61],1.0149620316196561,1.0397207708399179,2,4,10,0.7142857142857143,0.6699529172193065
260739,15,1997,"[32, 42]",1.944329183811478,2.023758990821963,16,8,31,0.21428571428571427,0.2860782992391124
260795,9,1997,"[34, 34, 31, 33]",2.0134182370924716,1.0150347630467655,5,6,14,0.375,0.6986200070659426
260855,9,1997,"[61, 61, 61, 68]",0.9772027697793908,0.5493061443340549,2,5,11,0.625,0.712416257125413
260864,13,1999,[61],1.8741187007093176,1.1332141130418416,11,5,24,0.4166666666666667,0.6824592101721191
260890,12,1993,"[11, 5, 11, 64]",1.663185579899053,1.4037168008815206,11,11,23,0.45454545454545453,0.5378602589824623
260918,8,2000,"[74, 74, 74]",2.1187799079467307,0.0,2,0,10,0.42857142857142855,0.6030060396541541
260944,11,2002,"[42, 42, 3, 5]",1.4420089340702757,1.4391627045121036,3,2,14,0.1,0.4861342948244345
260951,14,1999,"[13, 3, 14]",1.636896762816356,2.083751028823701,11,5,25,0.23076923076923078,0.4383451649161417
260962,14,1999,"[3, 3, 89, 42]",1.5783640759173543,1.1042309963117802,14,6,28,0.07692307692307693,0.3373524165707119
260988,17,1994,"[78, 71, 71]",1.8468852702064016,1.0397207708399179,2,1,19,0.5625,0.5782859500354558
261005,14,1998,[73],1.1889184010016187,0.8283022165960001,3,7,17,0.3076923076923077,0.5219514659554432
261043,14,2001,"[11, 12, 12, 12]",3.222332823810189,2.995732273553991,1,0,15,0.15384615384615385,0.3227596165814718
261075,8,1998,"[98, 14, 96]",1.715121410117254,0.5991464547107983,5,4,13,0.42857142857142855,0.42634015584994117
261077,22,1997,"[11, 12, 14]",2.0095686286465795,1.8490610730596742,11,7,33,0.42857142857142855,0.2920314085805857
261112,6,1998,"[74, 42]",1.2335385440688358,1.5672740709265653,4,5,10,0.6,0.7057337743171849
261119,12,2004,"[73, 73, 73, 79]",1.764080195607461,1.9514610084716097,5,1,17,0.7272727272727273,0.6617067408860628
261137,7,1995,[98],3.015476031218078,2.2991151653270228,5,8,12,0.6666666666666666,0.47369527270119677
261171,15,1992,"[25, 24]",1.8950242986491783,1.4769389329477711,3,1,18,0.42857142857142855,0.5540724727362791
261177,12,2000,"[75, 71, 75, 61]",1.561650278519872,0.9985774245179971,3,2,15,0.7272727272727273,0.5543267492318655
261196,8,2002,"[75, 75]",1.647390213902867,1.7917594692280552,3,3,11,0.42857142857142855,0.6701241161108541
261211,5,1991,[74],2.2637467471211576,2.3806472650613433,5,9,10,0.0,0.0
261243,9,1998,"[61, 61]",1.0028818498864338,0.9241962407465939,3,6,12,0.5,0.48788748449196906
261270,11,1999,"[24, 61]",1.2058057217889118,1.338961414498359,10,6,21,0.6,0.7161496135503219
261277,12,1989,"[72, 73, 74]",2.0486502087796232,2.9683794423203986,8,8,20,0.18181818181818182,0.47500654385559143
261280,10,1997,"[5, 72, 85]",0.950599061407714,1.0986122886681098,1,0,11,0.1111111111111111,0.5684347655895919
261293,5,1989,"[76, 68, 75]",1.1727262351196193,1.8378642009504216,5,8,10,0.75,0.6257375393384215
261305,12,2003,"[78, 61, 62, 81]",2.10962324488149,1.2824746787307684,2,0,14,0.7272727272727273,0.6869017303820883
261316,3,1991,"[72, 72]",0.23104906018664842,1.0268130666124038,10,8,13,0.5,0.7106300669543499
261338,22,1992,"[32, 32, 32]",1.5613495329094556,1.2421386753205017,24,13,46,0.19047619047619047,0.3776636437503344
261381,29,1997,[42],1.8343092002159804,1.7337327635282147,19,8,48,0.10714285714285714,0.2842669281507224
261382,21,2000,"[3, 42]",1.7959805547522962,1.1772208062900311,5,5,26,0.2,0.4560152060799913
261383,16,1999,"[73, 12, 73]",1.387653598656299,0.6931471805599453,1,0,17,0.3333333333333333,0.6091201985811044
261454,6,1991,"[68, 61, 79, 73]",1.2279514287290618,2.082933171372805,32,12,38,0.4,0.562669107899477
261477,9,2001,"[71, 74, 78, 81]",2.0217172251593145,0.0,1,0,10,0.25,0.6526309310927518
261498,9,2001,"[2, 5, 89]",0.9999577045178367,0.8092363370440343,8,4,17,0.375,0.6462716595402217
261503,7,1992,"[25, 13, 13]",2.5233099943270187,2.564832140714851,10,10,17,0.3333333333333333,0.5501826661575194
261508,9,1997,"[73, 75, 78]",2.004589371845175,1.896800618111944,8,5,17,0.625,0.5825772209553423
261510,16,1998,[67],2.0680715724382255,1.7917594692280552,6,4,22,0.6,0.7050757635456727
261524,11,1998,"[75, 76, 5, 75]",1.5027206952135168,1.791759469228055,1,0,12,0.1,0.48503576968040985
261527,4,1992,"[52, 52, 52]",0.772760613339579,0.9351839934249883,10,12,14,0.6666666666666666,0.770204003454389
261547,11,1994,"[42, 32]",1.1427923417380077,1.4161650806831194,3,2,14,0.2,0.42811643739524385
261550,11,1989,"[32, 5, 31]",1.033340268617468,1.3247898352913543,31,14,42,0.2,0.5420562498641037
261599,7,1992,"[61, 61, 71]",1.6033774444502105,0.9971316213234043,12,11,19,0.6666666666666666,0.7990227638430785
261609,15,2001,"[3, 89]",2.0828988997897175,1.3647815207407004,3,2,18,0.2857142857142857,0.2908088865634684
261619,14,1992,"[12, 11, 12, 14]",2.247406781943798,2.4403499334422816,24,13,38,0.23076923076923078,0.30541368168628635
261652,5,1988,[3],1.5972329720665452,1.6567667975331535,10,10,15,0.75,0.7964509836661618
261662,8,2002,"[42, 5]",1.748472722363091,1.151292546497023,2,0,10,0.2857142857142857,0.7158275307947433
261665,6,1998,"[11, 3, 3, 11]",1.7042618419508735,1.6077835481755796,14,7,20,0.8,0.5070994447486211
261666,11,1996,"[4, 11, 11, 98]",1.4527164827663106,2.152771622382186,8,6,19,0.3,0.38451692620339434
261678,21,2000,"[74, 71, 74, 79]",2.8912535725710256,2.19722457733622,1,0,22,0.25,0.489171419185484
261719,4,1994,"[75, 75, 76]",1.54396681752644,1.1765393939752347,9,9,13,1.0,0.8606762574521399
261732,10,1996,"[68, 82, 79]",1.2833080023585575,0.5493061443340549,2,0,12,0.3333333333333333,0.5419870042988388
261733,11,2002,"[73, 71, 79]",1.180782126111346,0.6931471805599453,1,0,12,0.5,0.590624553547751
261748,29,1997,"[4, 3, 42]",2.3471757302037664,2.1078513808623516,21,8,50,0.2857142857142857,0.47267128426405963
261783,16,1999,"[11, 12]",1.419969609501088,0.5972531564093516,3,5,19,0.4,0.39363209083799783
261817,10,2001,"[68, 82, 87]",1.8530441930438855,2.6390573296152584,1,0,11,0.2222222222222222,0.7397091157571702
261831,2,1987,"[3, 14]",0.0,1.5479658124726317,9,11,11,1.0,0.9776753573494368
261855,8,2001,"[61, 61, 64, 71]",1.0823365942112422,0.5364793041447001,3,2,11,0.5714285714285714,0.6812291934513969
261859,10,1994,"[79, 81]",1.0855917331026157,0.716703787691222,5,5,15,0.4444444444444444,0.6627860804196865
261862,10,1999,[5],1.541717432992432,1.454277789990801,4,1,14,0.4444444444444444,0.46080842564565344
261889,10,1998,"[75, 71, 75]",2.316226904098124,2.067511839062641,3,5,13,0.4444444444444444,0.5639534337455202
261951,17,1997,"[61, 61, 61, 62]",1.6374851283335314,1.3113556712316083,5,7,22,0.3125,0.5153473680275711
261993,12,2001,"[68, 47, 47]",1.010369054707472,0.5972531564093516,3,2,15,0.5454545454545454,0.7917688538497507
262007,10,2004,"[78, 73, 78]",2.0775686431692084,1.0986122886681098,1,0,11,0.5555555555555556,0.6460118847778775
262085,6,1994,"[74, 74]",1.2904003369692971,1.3575145425118904,11,9,17,0.0,0.3472414052618338
262087,16,1992,"[23, 21, 21, 27]",1.373948769699025,1.8430094973729252,50,11,66,0.13333333333333333,0.16480984343768873
262174,4,1992,"[74, 74, 74]",1.1249524175825663,1.5513151482798557,25,9,29,0.3333333333333333,0.823641002070929
262194,8,1998,"[74, 74, 74]",2.019279337196774,0.8188689124444201,5,4,13,0.5714285714285714,0.6773412313497326
262219,4,1992,"[3, 3, 12]",1.1968729356955115,1.405553410637659,11,10,15,0.3333333333333333,0.6218877806834769
262221,2,1988,"[74, 75]",3.4734879960677087,1.8967887634290366,14,14,16,0.0,0.5326254665439626
262226,4,1992,"[61, 64, 68]",1.3823572718778556,0.5662960480135946,10,13,14,0.6666666666666666,0.5644078220325338
262246,5,1993,"[74, 72, 72]",1.6360641749547369,1.7641081683313233,24,12,29,1.0,0.6313484047733435
262247,2,1993,"[74, 74]",0.34657359027997264,1.8373310039472337,14,11,16,0.0,0.1802466207389793
262260,13,1998,"[71, 71, 72]",2.433983925121544,1.4717752945509777,14,6,27,0.5,0.513858012617512
262290,31,2002,"[25, 21, 23, 27]",1.8111988090076774,0.6931471805599453,1,0,32,0.3,0.44702761899763793
262295,16,2001,"[25, 27, 24, 21]",1.3931425295933302,1.6094379124341005,1,0,17,0.3333333333333333,0.5603950802358745
262296,30,2001,"[65, 72, 72]",1.6765808897319572,1.8128315723596202,5,2,35,0.3793103448275862,0.6034992218785725
262303,13,2003,"[75, 75, 85]",1.5935445968326083,0.6931471805599453,1,0,14,0.4166666666666667,0.4472080359115091
262327,14,2003,"[82, 75, 61, 75]",1.5975837548171792,1.4255553730053518,3,1,17,0.5384615384615384,0.8272509620146522
262333,21,1994,"[72, 72, 72]",1.7883634868175033,2.1458893519280564,42,10,63,0.35,0.6195711489132615
262349,18,1997,"[23, 21, 27]",1.0627646813228147,2.178354413344796,2,2,20,0.11764705882352941,0.1483524577135332
262356,29,1996,"[21, 21, 23, 27]",1.398332644995747,1.7547155962193601,12,5,41,0.10714285714285714,0.16956349348610714
262393,12,1987,"[68, 73, 68]",2.0714182578876676,1.4839841773338525,21,8,33,0.5454545454545454,0.7434547880650132
262400,11,2000,"[25, 25]",2.2564125553854404,1.6094379124341005,1,0,12,0.2,0.2630207370735814
262406,21,2000,"[25, 25]",2.130895717584204,1.5351109874611641,13,5,34,0.25,0.41367708695299577
262412,12,1996,"[25, 24]",2.068378175769987,1.4978661367769956,2,0,14,0.18181818181818182,0.3065997765489066
262450,11,1997,"[67, 61]",1.6930357263994595,0.6931471805599453,1,0,12,0.5,0.7475561646874317
262458,15,1988,"[23, 23, 27]",0.7534802955769718,1.7502263896626669,62,16,77,0.21428571428571427,0.23374052576386342
262466,15,1998,"[26, 27, 23, 23]",1.8383640969014552,1.565443654795023,6,5,21,0.2857142857142857,0.31192358304085444
262470,33,2002,"[25, 25]",2.10383235040049,2.1267857138906843,4,2,37,0.25,0.3931441828431809
262473,35,2000,"[23, 23, 21, 27]",1.8334450816195413,2.5454414485643535,12,3,47,0.17647058823529413,0.34280075549134115
262520,21,1996,"[61, 64, 64, 64]",1.2064845521442227,1.3830757276134924,14,9,35,0.6,0.7661413384908495
262533,10,1995,"[61, 73, 73]",1.3559513181778986,1.0150347630467655,5,6,15,0.4444444444444444,0.6940184561441508
262539,7,1996,"[46, 46, 81, 83]",1.623820422113164,0.8502993454155389,4,6,11,0.5,0.7862366046529145
262632,5,1992,"[21, 21, 27]",0.6993015122932962,0.9412464556066318,10,11,15,0.5,0.5872538903097756
262685,5,1988,"[75, 75, 79]",1.9264144905096436,2.1340140972853665,14,8,19,0.75,0.8384307221737539
262704,23,1998,"[42, 42, 42, 42]",1.713404283581181,1.2104515589992173,14,7,37,0.0,0.20503050194377026
262715,7,1995,"[61, 76, 66]",1.425778370524608,0.34657359027997264,4,4,11,0.3333333333333333,0.6893279765204213
262720,9,2002,"[25, 25, 27, 21]",1.947830969204509,1.791759469228055,1,0,10,0.5,0.7326582311522342
262749,5,1984,"[71, 76, 76, 78]",2.217288197927598,1.52563295471858,13,18,18,0.5,0.6687535131723791
262751,7,1989,[78],0.8669179411777301,1.2216832165832592,23,15,30,0.6666666666666666,0.642487394381923
262807,9,2002,"[41, 29, 41]",1.536827433029181,0.8283022165960001,3,3,12,0.25,0.5668032364055567
262841,11,2003,"[73, 5, 85]",2.3261015308936996,1.170532806781055,4,1,15,0.3,0.43349111311336924
262905,16,2000,"[42, 42, 42]",1.324540049288488,1.0860321793404941,3,1,19,0.4666666666666667,0.5060562103311751
262913,15,1993,[34],1.191800086354353,1.1063106182250473,27,12,42,0.0,0.258834097416032
262923,20,1995,"[23, 25, 27, 21]",1.133845777904795,1.401301740691396,16,10,36,0.10526315789473684,0.23441415546731806
262928,7,1986,"[21, 23, 27]",0.9398930302871573,1.5665484495554167,15,15,22,0.16666666666666666,0.2902639441910746
262929,19,1997,"[21, 25, 25, 27]",1.404963109430625,1.598596848532247,3,8,22,0.16666666666666666,0.34526898317428584
262945,11,1998,"[73, 79]",1.704045623910911,1.595830580927349,3,1,14,0.4,0.38732599279626984
262999,10,2002,"[73, 73]",1.0673595774232203,0.34657359027997264,2,2,12,0.4444444444444444,0.6482800014432513
263021,7,1998,"[95, 4, 14]",2.2514027750932306,1.5436639341880039,6,5,13,0.3333333333333333,0.3640318323670111
263069,16,2001,"[13, 12]",1.8627568891275055,1.7005986908310777,2,2,18,0.26666666666666666,0.39756608190585724
263091,3,1994,"[82, 5, 82]",0.7324081924454067,1.1480071640099152,10,7,13,1.0,0.8789520650304778
263094,8,1988,"[79, 79]",1.9894178486614806,0.8925021732649845,18,16,26,0.5714285714285714,0.838274693709188
263103,17,1994,"[98, 4]",1.8039026426701508,1.6897393904560358,24,10,41,0.3125,0.3679754523729081
263104,22,2002,"[98, 11, 11]",2.0972213933978043,1.0961277846683983,5,3,27,0.19047619047619047,0.3105374376249666
263105,41,1997,[98],1.68878494104771,2.040754697908558,29,7,70,0.3,0.3266054688103753
263156,18,2004,"[89, 5, 89]",1.8830439000709396,0.0,1,0,19,0.29411764705882354,0.6174965232542493
263204,12,2004,"[47, 46, 47]",0.6398219583898509,1.3862943611198906,1,0,13,0.36363636363636365,0.8441120245362708
263212,8,1993,"[61, 5, 64]",1.1937082096974754,1.2688337578577351,7,9,15,0.2857142857142857,0.46069044374881685
263234,7,1992,"[79, 71, 71]",2.454095652461823,2.506857296218969,7,5,14,0.3333333333333333,0.3393951087404851
263235,10,1994,[5],1.1446785662465684,1.3760183877241137,10,8,20,0.4444444444444444,0.6014112195603795
263257,12,2000,"[78, 73, 78]",0.9943380636535172,0.5972531564093517,3,2,15,0.36363636363636365,0.6083344896976088
263310,11,1991,"[71, 78]",2.0102417627821794,1.3188000365430692,9,5,20,0.8,0.6900312453258555
263320,15,2002,"[78, 75, 71, 61]",2.107158036320209,1.0986122886681098,1,0,16,0.6428571428571429,0.5526260551412435
263359,5,1993,"[41, 41, 52]",0.4394449154672439,0.4969813299576001,5,8,10,1.0,0.9310881733003298
263370,9,1991,[5],0.940702317893609,0.8664339756999316,8,14,17,0.625,0.6730966951066277
263371,8,1994,[5],0.8811568551569796,0.6931471805599453,3,5,11,0.42857142857142855,0.6490835498969549
263389,11,1993,"[42, 42]",1.67766515094092,2.5765784437950168,3,1,14,0.4,0.4831676858634468
263405,30,1997,[4],1.877297928082131,2.109268774544367,24,8,54,0.1724137931034483,0.21463372981473877
263407,26,2000,"[5, 5]",1.8962893508103376,1.6523689237237305,11,4,37,0.28,0.5213079446430811
265781,12,1992,"[13, 12, 24, 25]",1.7584993100986124,1.4626440774180605,5,9,17,0.2727272727272727,0.4214411450201915
265810,18,2005,"[68, 5, 68]",1.3287364448107062,1.6094379124341005,1,0,19,0.47058823529411764,0.7166279450520415
265812,12,1986,[31],0.6526678483754557,1.0264240572464556,20,19,32,0.18181818181818182,0.5839917741481456
265822,7,1999,"[71, 61, 71, 73]",1.3209256312274367,2.0992079586862635,4,3,11,0.6666666666666666,0.40684168298187223
265949,6,1992,"[34, 35, 35]",1.2955289467470894,1.3989464873793627,9,13,15,0.6,0.8625875942382178
266079,8,2003,"[71, 71, 78, 78]",1.636745487860329,1.1945063128187032,3,2,11,0.42857142857142855,0.4617298323152402
266130,7,2000,"[73, 73]",1.197437216774963,1.3484068865880905,4,3,11,0.5,0.5420430550271494
266221,17,2005,"[21, 25, 25, 27]",2.076905679976406,2.70805020110221,1,0,18,0.1875,0.5094137621741647
266231,17,2002,"[23, 21, 23, 27]",1.8464268436408195,1.7502943362802166,15,3,32,0.125,0.2979213845806338
266597,12,1993,[73],1.4061415988709591,1.793898962683706,7,12,19,0.45454545454545453,0.5380596665313767
266639,3,1989,"[52, 52, 52]",2.062069541300165,1.9885712858812972,11,15,14,1.0,0.8535992448531818
266705,4,2001,"[42, 32, 32]",1.8521326417236568,1.195858668748308,7,3,11,0.3333333333333333,0.3647314717849201
266724,31,2005,"[78, 42, 42, 78]",1.7239109965112476,3.1644706106234266,3,0,34,0.2,0.5037024222934033
266863,9,1994,"[12, 11, 12, 13]",1.987255566458888,2.4235814776374105,21,10,30,0.375,0.4371777500476733
266918,22,2004,"[75, 78, 75, 75]",1.8131523630817945,1.2296264847046456,3,1,25,0.09523809523809523,0.4725410116242267
266965,21,2000,"[11, 4, 11]",1.7699545888112607,0.9939626599152002,5,2,26,0.0,0.25421312451189054
267015,22,2001,"[26, 25]",1.5043951715376855,1.4451858789480825,6,3,28,0.23809523809523808,0.48971055677720476
267039,13,1998,"[78, 71]",2.198791858367018,2.620878244501914,10,7,23,0.3333333333333333,0.5758171387152095
267059,14,2004,"[12, 11, 12]",1.8216389099153678,2.5184763012068148,2,0,16,0.15384615384615385,0.3794071235517849
267060,7,2004,"[14, 13, 12, 24]",2.0616330088728807,2.1410823211778403,3,0,10,0.16666666666666666,0.45608542030622995
267081,21,1991,"[25, 27]",1.2362061859096034,1.4173344605992477,41,14,62,0.35,0.5107953197140899
267108,9,2003,"[2, 64, 75, 87]",1.7575754489820217,1.09861228866811,3,0,12,0.5,0.5433183676741073
267196,9,1997,"[73, 73]",1.6119619153545153,0.6931471805599453,1,0,10,0.25,0.6688914117014768
267216,16,1997,"[71, 75, 71, 79]",2.1649002806428492,1.7937345487064003,12,8,28,0.3333333333333333,0.4054237459153216
267294,10,2002,"[75, 75, 78, 78]",2.0907559497864083,1.922773665264591,3,2,13,0.4444444444444444,0.7177321285665278
267300,31,1984,[42],0.9519749553303776,0.9639522006701663,20,20,51,0.23333333333333334,0.70467550736918
267529,10,2003,"[72, 71, 42, 31]",1.4321653233825884,1.63079044556594,7,2,17,0.5555555555555556,0.7406859652079977
267596,5,1986,"[4, 4, 11]",1.2947781392704552,1.894538816392554,13,17,18,0.25,0.8290377762251506
267612,15,1992,"[64, 61]",1.826740830033709,1.3430149142215697,18,13,33,0.2857142857142857,0.4857358204600168
267654,13,1993,"[31, 31]",1.429111329129995,2.1063286872707767,23,9,36,0.25,0.5753802001327968
267714,18,1994,[73],1.1272580513934338,1.3693783166020685,42,11,60,0.4117647058823529,0.481520292873729
267922,10,1996,"[42, 42, 42, 42]",1.353579665516167,1.1516062446500763,13,7,23,0.2222222222222222,0.6193384222998968
268100,4,1994,"[13, 12, 12, 14]",0.7945134575869864,2.0593593506384256,13,11,17,0.6666666666666666,0.4459869027656007
268117,5,1986,"[13, 14]",1.44884550312067,1.432072644950122,20,17,25,0.75,0.4936891781389377
268165,2,1992,"[73, 5, 68, 71]",2.1097538525880535,1.9976351122511335,14,11,16,1.0,0.6327908599930984
268341,16,1988,[73],0.5591484266338573,1.4265658782251582,44,16,60,0.4,0.46101067845013527
268357,25,1991,"[34, 35, 31]",1.081052678618148,0.8063039023101572,32,13,57,0.4166666666666667,0.6308524587447821
268381,9,1994,"[65, 75, 75]",1.0593512767826487,1.3043320170063875,10,7,19,0.25,0.47691645037616054
268387,9,2004,"[73, 73]",1.4449742582309066,1.0397207708399179,2,0,11,0.625,0.6280637821221546
268398,7,2000,"[33, 42]",1.594888384382953,1.2835163332655046,8,4,15,0.3333333333333333,0.3812045991734689
268410,10,2005,"[42, 3, 42]",1.5123903916322488,1.791759469228055,1,0,11,0.0,0.17475762185565247
268421,9,2000,"[3, 82]",2.7153277633946846,3.4486180353972515,8,2,17,0.625,0.47602446312014407
268483,19,1996,"[12, 12]",2.0401309482815084,1.412728532815997,6,5,25,0.2777777777777778,0.2016149799879335
268484,24,1988,"[74, 61, 64, 81]",1.4461216747447097,1.6580723808017097,32,17,56,0.43478260869565216,0.6607873989801087
268495,17,1993,"[74, 74]",1.12314097762587,1.496642163154804,13,12,30,0.25,0.434895925341101
268511,3,1994,"[68, 73]",1.0729586082894003,1.3642379539399718,7,7,10,0.5,0.32064687185568236
268564,16,2004,"[71, 73, 73, 78]",1.8639272384089702,1.0397207708399179,2,0,18,0.4,0.6595966056980492
268597,24,2000,"[73, 72, 75]",1.9542681619425084,1.6478461582710773,17,5,41,0.21739130434782608,0.5128610089923709
268628,18,2001,"[75, 78]",1.5291567836017588,1.7776740307447065,2,0,20,0.4117647058823529,0.5106721785241218
268697,8,2004,"[5, 47, 5]",1.0823365942112422,1.8483924814931874,3,1,11,0.5714285714285714,0.5461892727618255
268837,9,2004,"[36, 36, 82]",1.3819093740548398,0.0,1,0,10,0.5,0.6424296202529629
268897,11,2001,"[74, 85, 3, 42]",1.1033501069534746,1.1299869845787087,6,3,17,0.1,0.4495431355146235
268912,27,2003,"[25, 25, 29]",1.91612460319372,1.778297503559585,14,2,41,0.3076923076923077,0.526289477896528
269023,19,2005,"[5, 2, 5, 5]",1.5764598652167088,1.6094379124341005,1,0,20,0.5,0.581906718465961
269108,5,2000,"[61, 68, 73]",1.075055681536833,1.7241819512100276,6,5,11,0.75,0.6425778701846175
269129,15,1999,"[21, 27, 32]",1.642555326245812,1.766250632614914,25,6,40,0.5714285714285714,0.8085024350959327
269131,3,1991,"[25, 21, 21, 27]",1.2688874965901067,1.434137871347882,8,8,11,0.0,0.28088281903997236
269197,7,1990,"[78, 78, 42, 63]",1.3132843905201528,0.9985774245179971,3,0,10,0.5,0.6731028459689208
269268,15,1987,"[34, 34, 34]",1.2939499712705511,0.7333970377726029,13,14,28,0.21428571428571427,0.5316673071238897
269306,11,1997,"[71, 71, 75]",2.630370196342186,2.0099814449467357,16,6,27,0.1,0.39671420195807544
269345,11,1992,"[64, 5, 81]",1.7471005249362632,1.7240943081739477,5,5,16,0.5,0.7221275122598705
269490,14,2003,"[78, 85, 68]",1.912521523310722,1.0986122886681098,1,0,15,0.46153846153846156,0.677715420287339
269547,8,2003,"[87, 64, 82, 87]",1.2343860097518038,1.7593715530768386,3,1,11,0.42857142857142855,0.8043153123643235
269562,9,1998,"[73, 78, 78]",1.1796694914159787,0.6931471805599453,2,3,11,0.375,0.5042669433017739
269739,14,1995,"[21, 23, 25, 27]",1.3016875645286092,1.2445327251912686,16,10,30,0.15384615384615385,0.2572988734747575
269772,11,1993,"[72, 73, 73]",2.0532442313783696,1.7726674370926256,26,11,37,0.5,0.6195662479458204
269775,27,2003,"[74, 74]",2.4249942991320834,1.8763818744274412,6,2,33,0.23076923076923078,0.45743617781249435
269998,6,1994,"[78, 73, 78]",1.4033001409012646,1.207868129531174,17,10,23,0.6,0.6709711442116058
269999,6,1990,"[72, 75, 76]",0.9539308503253969,1.3110851027081576,12,15,18,0.4,0.7408277937561192
270115,28,1997,"[23, 5, 25, 27]",1.9688611647645027,2.0026026140856055,36,8,64,0.2222222222222222,0.455802488259899
