tmt1,tmt2,var,mean1,mean2,pop.sd,std.eff.sz,p,ks,ks.pval,stop.method
0,2,firstyear:a1997,0.0692,0.0671,0.2496,0.0084,NA,0.0021,NA,ks.mean
0,2,firstyear:a1998,0.0674,0.0631,0.2459,0.0173,NA,0.0043,NA,ks.mean
0,2,firstyear:a1999,0.0607,0.066,0.2475,0.0213,NA,0.0053,NA,ks.mean
0,2,firstyear:a2000,0.0531,0.0574,0.2352,0.0181,NA,0.0043,NA,ks.mean
0,2,firstyear:a2001,0.056,0.0566,0.2337,0.0026,NA,6e-04,NA,ks.mean
0,2,firstyear:a2002,0.04,0.0459,0.2079,0.028,NA,0.0058,NA,ks.mean
0,2,firstyear:a2003,0.0269,0.0319,0.1765,0.028,NA,0.0049,NA,ks.mean
0,2,firstyear:a2004,0.0142,0.0205,0.1426,0.0443,NA,0.0063,NA,ks.mean
0,2,firstyear:a2005,6e-04,0.005,0.065,0.0684,NA,0.0044,NA,ks.mean
0,2,Ncount,12.6656,13.4769,8.3116,0.0976,6e-04,0.036,0.1726,ks.mean
0,2,Genre_0,4e-04,2e-04,0.0168,0.0139,0.6068,2e-04,1,ks.mean
0,2,Genre_1,0.0281,0.0242,0.1593,0.0248,0.3963,0.0039,1,ks.mean
0,2,Genre_2,0.06,0.075,0.2586,0.0579,0.0691,0.015,0.9837,ks.mean
0,2,Genre_3,0.0196,0.0345,0.173,0.0861,0.0018,0.0149,0.9847,ks.mean
0,2,Genre_4,0.1171,0.1108,0.313,0.0201,0.5263,0.0063,1,ks.mean
0,2,Genre_5,0.003,0.0022,0.0511,0.0157,0.5657,8e-04,1,ks.mean
0,2,Genre_6,0.0096,0.0064,0.0993,0.0326,0.1884,0.0032,1,ks.mean
0,2,Genre_7,0.057,0.0609,0.2279,0.0171,0.6358,0.0039,1,ks.mean
0,2,Genre_8,0.0413,0.0567,0.2227,0.0693,0.0321,0.0154,0.978,ks.mean
0,2,Genre_9,0.0347,0.0369,0.1826,0.0121,0.7386,0.0022,1,ks.mean
0,2,Genre_10,0.0229,0.0309,0.1669,0.0479,0.1672,0.008,1,ks.mean
0,2,Genre_11,0.0373,0.0538,0.2166,0.0759,0.0293,0.0164,0.9601,ks.mean
0,2,Genre_12,0,2e-04,0.0084,0.0215,0.3174,2e-04,1,ks.mean
0,2,Genre_13,0.0124,0.0276,0.1578,0.0961,0.0036,0.0152,0.9814,ks.mean
0,2,Genre_14,0.032,0.032,0.1673,2e-04,0.9967,0,1,ks.mean
0,2,Genre_15,0.0583,0.071,0.2479,0.0514,0.1236,0.0127,0.9979,ks.mean
0,2,Genre_16,0.0049,0.0041,0.0691,0.0112,0.7434,8e-04,1,ks.mean
0,2,Genre_17,0.0301,0.0475,0.2042,0.0849,0.0147,0.0173,0.939,ks.mean
0,2,Genre_18,3e-04,3e-04,0.0238,0.0011,0.9403,0,1,ks.mean
0,2,Genre_19,0.0085,0.0079,0.0924,0.0071,0.783,7e-04,1,ks.mean
0,2,Genre_20,0.0259,0.017,0.1491,0.0597,0.026,0.0089,1,ks.mean
0,2,Genre_21,0.0542,0.0612,0.2327,0.0298,0.3446,0.0069,1,ks.mean
0,2,Genre_22,0.0179,0.0131,0.132,0.037,0.1725,0.0049,1,ks.mean
0,2,Genre_23,0.035,0.0375,0.1844,0.0133,0.6399,0.0025,1,ks.mean
0,2,Genre_24,0.0047,0.0024,0.0711,0.0337,0.0754,0.0024,1,ks.mean
0,2,Genre_25,0.0193,0.0105,0.1264,0.0696,0.0502,0.0088,1,ks.mean
0,2,Genre_26,0.0017,0.0011,0.042,0.0146,0.5973,6e-04,1,ks.mean
0,2,Genre_27,0.0159,0.012,0.1186,0.0326,0.1991,0.0039,1,ks.mean
0,2,Genre_28,0.0959,0.0932,0.2894,0.0093,0.751,0.0027,1,ks.mean
0,2,Genre_29,0.0019,6e-04,0.0475,0.0264,0.1627,0.0013,1,ks.mean
0,2,Genre_30,0.0025,0.0018,0.046,0.0146,0.6486,7e-04,1,ks.mean
0,2,Genre_31,0.0031,0.0011,0.0537,0.0378,0.0837,0.002,1,ks.mean
0,2,Genre_32,0.0034,0.0014,0.0628,0.0322,0.0873,0.002,1,ks.mean
0,2,Genre_33,0.0327,0.0215,0.1665,0.067,0.0129,0.0112,0.9998,ks.mean
0,2,Genre_34,0.0037,0.0025,0.0639,0.0193,0.3186,0.0012,1,ks.mean
0,2,Genre_35,0.0456,0.0383,0.1922,0.038,0.1091,0.0073,1,ks.mean
0,2,Genre_36,0.1248,0.1064,0.3159,0.0583,0.0835,0.0184,0.9052,ks.mean
0,2,Genre_37,0.0208,0.0126,0.1278,0.0645,0.0957,0.0082,1,ks.mean
0,2,Genre_38,0.0292,0.0212,0.1629,0.0494,0.1543,0.008,1,ks.mean
0,2,Genre_39,0.0766,0.0692,0.2507,0.0294,0.4013,0.0074,1,ks.mean
0,2,Genre_40,0.008,0.005,0.0866,0.0345,0.2862,0.003,1,ks.mean
0,2,Genre_41,0.0105,0.0057,0.1041,0.0461,0.0887,0.0048,1,ks.mean
0,2,Genre_42,0.015,0.0088,0.1192,0.0518,0.0379,0.0062,1,ks.mean
0,2,Genre_43,0.0808,0.063,0.2569,0.0692,0.0426,0.0178,0.9261,ks.mean
0,2,Genre_44,0.1434,0.1285,0.3317,0.045,0.2006,0.0149,0.9844,ks.mean
0,2,Genre_45,0.0579,0.0518,0.221,0.0273,0.4249,0.006,1,ks.mean
0,2,Genre_46,0.1004,0.0931,0.2827,0.026,0.475,0.0073,1,ks.mean
0,2,Genre_47,0.091,0.0885,0.2758,0.009,0.7959,0.0025,1,ks.mean
0,2,Genre_48,0.1096,0.1165,0.3058,0.0226,0.524,0.0069,1,ks.mean
0,2,Genre_49,0.0293,0.0239,0.1639,0.0327,0.3222,0.0054,1,ks.mean
0,2,Genre_50,0.0129,0.0077,0.107,0.0485,0.1305,0.0052,1,ks.mean
0,2,Genre_51,0.0952,0.0822,0.2782,0.0469,0.1754,0.0131,0.997,ks.mean
0,2,Genre_52,0.0302,0.0276,0.173,0.0155,0.604,0.0027,1,ks.mean
0,2,Genre_53,0.0235,0.0116,0.1426,0.0837,0.0061,0.0119,0.9993,ks.mean
0,2,Genre_54,0.0311,0.0265,0.1695,0.027,0.359,0.0046,1,ks.mean
0,2,Genre_55,0.0044,0.0013,0.0696,0.0453,0.0186,0.0032,1,ks.mean
0,2,Genre_56,0.0021,0.001,0.0511,0.022,0.2021,0.0011,1,ks.mean
0,2,Genre_57,0.0054,0.0063,0.0882,0.0106,0.674,9e-04,1,ks.mean
0,2,Genre_58,0.017,0.0098,0.112,0.0645,0.0801,0.0072,1,ks.mean
0,2,Genre_59,0.0046,0.0055,0.0706,0.0124,0.6788,9e-04,1,ks.mean
0,2,Genre_60,3e-04,8e-04,0.0403,0.0122,0.2751,5e-04,1,ks.mean
0,2,Genre_61,5e-04,3e-04,0.0325,0.0047,0.7438,2e-04,1,ks.mean
0,2,Genre_62,0,0,0.0084,0,NA,0,1,ks.mean
0,2,Genre_63,0.0019,2e-04,0.0252,0.0648,0.0245,0.0016,1,ks.mean
0,2,Genre_64,0.0056,0.0098,0.0975,0.0425,0.0961,0.0041,1,ks.mean
