tmt1,tmt2,var,mean1,mean2,pop.sd,std.eff.sz,p,ks,ks.pval,stop.method
0,2,Genre_1,0.0288,0.0254,0.1557,0.0219,0.5704,0.0034,1,ks.mean
0,2,Genre_2,0.055,0.0854,0.2743,0.111,0.002,0.0304,0.6912,ks.mean
0,2,Genre_3,0.0148,0.0361,0.175,0.1214,0,0.0213,0.9658,ks.mean
0,2,Genre_4,0.1162,0.1041,0.3022,0.0401,0.3692,0.0121,1,ks.mean
0,2,Genre_5,0.002,0.0011,0.0526,0.018,0.4514,9e-04,1,ks.mean
0,2,Genre_6,0.0094,0.004,0.096,0.0565,0.0419,0.0054,1,ks.mean
0,2,Genre_7,0.061,0.0654,0.2337,0.019,0.6812,0.0044,1,ks.mean
0,2,Genre_8,0.057,0.0628,0.2316,0.025,0.5745,0.0058,1,ks.mean
0,2,Genre_9,0.0376,0.0381,0.1833,0.0026,0.9509,5e-04,1,ks.mean
0,2,Genre_10,0.0306,0.0317,0.1715,0.0065,0.8746,0.0011,1,ks.mean
0,2,Genre_11,0.0359,0.0655,0.2345,0.126,0.0022,0.0295,0.7261,ks.mean
0,2,Genre_12,0,0,NA,NA,NA,0,1,ks.mean
0,2,Genre_13,0.0153,0.0367,0.1791,0.1195,0.0071,0.0214,0.9635,ks.mean
0,2,Genre_14,0.0298,0.0321,0.1656,0.0133,0.7729,0.0022,1,ks.mean
0,2,Genre_15,0.0588,0.0794,0.2541,0.0809,0.0442,0.0205,0.975,ks.mean
0,2,Genre_16,0.0017,0.0058,0.077,0.0531,0.0359,0.0041,1,ks.mean
0,2,Genre_17,0.0329,0.0605,0.2256,0.1224,0.0046,0.0276,0.798,ks.mean
0,2,Genre_18,0,3e-04,0.0253,0.0106,0.1626,3e-04,1,ks.mean
0,2,Genre_19,0.0123,0.0086,0.0985,0.0378,0.1501,0.0037,1,ks.mean
0,2,Genre_20,0.0314,0.0203,0.1562,0.0712,0.0351,0.0111,1,ks.mean
0,2,Genre_21,0.0543,0.0605,0.2277,0.0272,0.4981,0.0062,1,ks.mean
0,2,Genre_22,0.0212,0.0132,0.1334,0.0606,0.112,0.0081,1,ks.mean
0,2,Genre_23,0.0462,0.0362,0.1844,0.054,0.2406,0.01,1,ks.mean
0,2,Genre_24,0.0044,0.0021,0.0641,0.037,0.1808,0.0024,1,ks.mean
0,2,Genre_25,0.0203,0.0092,0.1224,0.0908,0.0489,0.0111,1,ks.mean
0,2,Genre_26,4e-04,2e-04,0.0146,0.0082,0.7824,1e-04,1,ks.mean
0,2,Genre_27,0.003,0.0012,0.0421,0.0425,0.5564,0.0018,1,ks.mean
0,2,Genre_28,0.0182,0.0146,0.1229,0.0293,0.3315,0.0036,1,ks.mean
0,2,Genre_29,0.1091,0.0938,0.2887,0.0529,0.1835,0.0153,0.9996,ks.mean
0,2,Genre_30,0.0018,6e-04,0.0469,0.027,0.1962,0.0013,1,ks.mean
0,2,Genre_31,0.004,0.0014,0.0476,0.0536,0.2026,0.0026,1,ks.mean
0,2,Genre_32,0.0051,0.0023,0.0571,0.0503,0.4059,0.0029,1,ks.mean
0,2,Genre_33,0.0034,8e-04,0.0607,0.0419,0.0739,0.0025,1,ks.mean
0,2,Genre_34,0.028,0.0177,0.1509,0.0684,0.0334,0.0103,1,ks.mean
0,2,Genre_35,0.0039,0.0026,0.0589,0.0219,0.5117,0.0013,1,ks.mean
0,2,Genre_36,0.0467,0.0385,0.1826,0.0452,0.124,0.0082,1,ks.mean
0,2,Genre_37,0.1188,0.0985,0.3073,0.0661,0.1332,0.0203,0.9776,ks.mean
